time,geomag_dF_dt_nT_per_min,sw_bz,sw_bt,sw_speed,sw_density,projected_residual_nT_per_min
2026-08-24 17:29:00+00:00,0.023000000001047738,-0.93,4.83,348.6,2.8,0.08800985920441357
2026-08-24 17:30:00+00:00,0.027999999998428393,-1.37,4.94,348.1,2.83,0.08557588223684384
2026-08-24 17:31:00+00:00,-0.049999999995634425,-0.96,4.91,360.43,1.4,-0.012346630182235592
2026-08-24 17:32:00+00:00,0.08999999999650754,-1.74,4.96,365.66,2.41,0.10122691897003211
2026-08-24 17:33:00+00:00,0.07499999999708962,-0.33,5.04,351.9,2.75,0.11914204269467688
2026-08-24 17:34:00+00:00,-0.16300000000046566,-0.2,5.09,351.0,2.59,-0.11833653023559236
2026-08-24 17:35:00+00:00,0.1230000000068685,-0.36,5.18,350.5,2.57,0.16267972467886682
2026-08-24 17:36:00+00:00,-0.04500000000552973,-0.66,5.16,367.16,3.61,-0.05648420333076851
2026-08-24 17:37:00+00:00,0.06300000000192085,0.07,5.05,351.1,2.49,0.111502130229259
2026-08-24 17:38:00+00:00,0.11899999999877764,-1.5,5.32,349.5,1.85,0.15383747741274667
2026-08-24 17:39:00+00:00,-0.046999999998661224,0.9,5.23,366.75,3.08,-0.05413423072723948
2026-08-24 17:40:00+00:00,0.2620000000024447,-1.21,5.48,365.53,2.68,0.2383860092527845
2026-08-24 17:41:00+00:00,-0.03900000000430737,-0.83,5.48,351.2,1.93,-0.018119506092265498
2026-08-24 17:42:00+00:00,0.031000000002677552,0.58,5.58,361.81,2.16,0.01913119303533729
2026-08-24 17:43:00+00:00,0.09799999999813735,1.28,5.16,345.3,1.97,0.1615443156699205
2026-08-24 17:44:00+00:00,0.147000000004482,0.86,5.66,341.1,1.85,0.18800164041361106
2026-08-24 17:45:00+00:00,0.04499999999825377,2.69,5.44,344.8,1.94,0.09522573113632447
2026-08-24 17:46:00+00:00,0.08999999999650754,1.22,5.73,353.31,0.79,0.10201910013688799
2026-08-24 17:47:00+00:00,-0.08099999999831198,2.0,5.36,355.75,1.21,-0.05151732530809086
2026-08-24 17:48:00+00:00,0.05700000000069849,2.17,5.43,343.1,1.73,0.11246043774731873
2026-08-24 17:49:00+00:00,0.040000000000873115,1.67,5.76,344.3,1.79,0.06840180798267409
2026-08-24 17:50:00+00:00,0.013999999995576218,2.61,5.69,344.0,2.2,0.04762811717165406
2026-08-24 17:51:00+00:00,0.1220000000030268,1.11,6.01,341.6,1.87,0.13880667824723064
2026-08-24 17:52:00+00:00,0.016999999999825377,2.25,5.86,346.2,1.77,0.035367367030984836
2026-08-24 17:53:00+00:00,0.07100000000355067,2.01,5.93,362.43,2.19,0.037780370951870576
2026-08-24 17:54:00+00:00,-0.00900000000547152,1.49,6.26,362.82,2.32,-0.06765329257796562
2026-08-24 17:55:00+00:00,-0.004999999997380655,1.31,5.91,365.57,2.74,-0.05098599040029912
2026-08-24 17:56:00+00:00,0.22000000000116415,1.35,6.01,363.76,2.68,0.17268462385735084
2026-08-24 17:57:00+00:00,0.049999999995634425,1.29,6.44,349.1,1.99,0.017683611218263957
2026-08-24 17:58:00+00:00,0.06799999999930151,1.14,6.53,349.8,1.83,0.02848944595853479
2026-08-24 17:59:00+00:00,0.10700000000360887,1.08,6.59,346.3,1.87,0.07238386810114215
2026-08-24 18:00:00+00:00,-0.052999999999883585,1.43,6.44,365.05,2.63,-0.13195263445991276
2026-08-24 18:01:00+00:00,0.08899999999994179,1.28,6.39,360.35,1.93,0.030368255524839086
2026-08-24 18:02:00+00:00,0.10599999999976717,1.31,6.38,357.73,1.75,0.05636007660619556
2026-08-24 18:03:00+00:00,-0.008000000001629815,1.59,6.44,347.9,1.77,-0.034769592642501054
2026-08-24 18:04:00+00:00,0.1620000000038999,1.87,6.37,349.1,1.78,0.13740502548589598
2026-08-24 18:05:00+00:00,0.14800000000104774,2.61,6.22,351.3,2.01,0.1279997950934734
2026-08-24 18:06:00+00:00,-0.01600000000325963,1.78,6.22,349.0,2.32,-0.034273430251082954
2026-08-24 18:07:00+00:00,0.28399999999965075,1.39,6.27,365.8,2.8,0.21312920922825535
2026-08-24 18:08:00+00:00,0.091999999996915,1.05,5.88,362.36,2.79,0.05553556222956603
2026-08-24 18:09:00+00:00,0.2220000000015716,1.06,6.31,352.0,2.13,0.1890348123871449
2026-08-24 18:10:00+00:00,-0.09500000000116415,1.22,6.34,350.5,2.06,-0.1250432773958335
2026-08-24 18:11:00+00:00,0.30200000000331784,0.77,6.16,361.18,3.42,0.24484256184127126
2026-08-24 18:12:00+00:00,0.1820000000006985,0.75,6.17,362.35,2.99,0.12396458297943094
2026-08-24 18:13:00+00:00,0.19900000000052387,1.05,5.91,358.63,2.61,0.17173469862629595
2026-08-24 18:14:00+00:00,0.28800000000046566,1.65,5.93,374.06,1.46,0.22777546798183212
2026-08-24 18:15:00+00:00,0.16500000000087311,0.24,6.37,359.2,2.01,0.10737447940251331
2026-08-24 18:16:00+00:00,0.10800000000017462,0.02,6.39,356.6,1.73,0.05731229220932689
2026-08-24 18:17:00+00:00,0.04499999999825377,1.06,5.95,358.0,2.57,0.01704597519917083
2026-08-24 18:18:00+00:00,0.004000000000814907,0.52,5.88,351.9,2.39,-0.0032174081768775982
2026-08-24 18:19:00+00:00,0.2139999999999418,0.06,6.25,361.2,3.1,0.15103514321394174
2026-08-24 18:20:00+00:00,0.13899999999557622,-0.33,6.37,358.85,2.68,0.07611891491807248
2026-08-24 18:21:00+00:00,0.1870000000053551,0.63,6.08,355.3,2.2,0.15894074815251868
2026-08-24 18:22:00+00:00,0.20499999999447027,0.73,6.1,353.7,2.42,0.17863077870055244
2026-08-24 18:23:00+00:00,0.13100000000122236,-0.8,6.45,351.0,2.12,0.0863148487397924
2026-08-24 18:24:00+00:00,0.16700000000128057,0.06,6.42,352.0,2.24,0.12317817371762076
2026-08-24 18:25:00+00:00,0.14299999999639113,0.37,6.31,359.84,3.18,0.07995175250917817
2026-08-24 18:26:00+00:00,0.1230000000068685,0.46,5.85,359.47,3.32,0.09098233520287252
2026-08-24 18:27:00+00:00,0.0639999999984866,-0.66,6.43,353.3,1.4,0.019866926566034428
2026-08-24 18:28:00+00:00,0.17399999999906868,-0.44,6.61,353.4,1.23,0.11933944469038184
2026-08-24 18:29:00+00:00,0.16199999999662396,0.17,5.89,354.2,1.32,0.15440334597915262
2026-08-24 18:30:00+00:00,0.033999999999650754,-0.13,5.98,352.8,1.62,0.021229111542439685
2026-08-24 18:31:00+00:00,0.27000000000407454,0.37,6.37,355.6,1.8,0.2237961819037424
2026-08-24 18:32:00+00:00,0.26299999999901047,0.53,6.4,354.9,1.68,0.2179268670838376
2026-08-24 18:33:00+00:00,0.24799999999959255,0.69,6.16,359.47,3.09,0.19746995637864587
2026-08-24 18:34:00+00:00,0.13500000000203727,0.6,6.18,358.79,3.4,0.08256048150325393
2026-08-24 18:35:00+00:00,0.24199999999837019,0.71,5.86,354.7,2.04,0.23158038364425493
2026-08-24 18:36:00+00:00,0.2620000000024447,1.02,5.91,362.28,3.78,0.21682192354050905
2026-08-24 18:37:00+00:00,0.13799999999901047,1.5,6.11,357.0,2.62,0.1028770201271833
2026-08-24 18:38:00+00:00,0.14099999999598367,2.83,6.32,368.52,3.82,0.0564210868939493
2026-08-24 18:39:00+00:00,0.23700000000098953,2.77,6.16,353.0,2.14,0.21601246882415343
2026-08-24 18:40:00+00:00,0.2669999999998254,1.41,5.85,367.0,4.11,0.2120175791623014
2026-08-24 18:41:00+00:00,0.11899999999877764,2.96,6.07,357.5,2.17,0.09232624958698807
2026-08-24 18:42:00+00:00,0.3000000000029104,3.32,5.97,374.98,2.13,0.23459156013760285
2026-08-24 18:43:00+00:00,0.19700000000011642,3.56,5.77,360.2,2.11,0.18523662817422698
2026-08-24 18:44:00+00:00,0.08200000000215368,3.68,5.68,368.24,0.8,0.06416061304687196
2026-08-24 18:45:00+00:00,0.2959999999948195,3.5,5.76,359.7,2.2,0.2854546369424611
2026-08-24 18:46:00+00:00,0.22100000000500586,3.81,6.19,362.2,2.24,0.1755943307886454
2026-08-24 18:47:00+00:00,0.000999999996565748,3.87,6.16,362.6,2.17,-0.04281972690992106
2026-08-24 18:48:00+00:00,0.18800000000192085,3.14,5.79,369.91,1.54,0.15175240780035076
2026-08-24 18:49:00+00:00,-0.12800000000424916,3.43,5.75,371.43,1.74,-0.16621899089248293
2026-08-24 18:50:00+00:00,-0.04799999999522697,3.53,5.97,357.6,2.19,-0.0668293597168067
2026-08-24 18:51:00+00:00,-0.1569999999992433,2.84,6.24,376.24,2.74,-0.24935930133534903
2026-08-24 18:52:00+00:00,-0.1610000000000582,4.16,5.81,358.0,2.17,-0.16833291243838347
2026-08-24 18:53:00+00:00,0.011999999995168764,2.73,6.32,383.2,2.54,-0.10321782467868279
2026-08-24 18:54:00+00:00,-0.10099999999511056,1.85,6.29,375.34,2.7,-0.19673610735036004
2026-08-24 18:55:00+00:00,-0.09100000000034925,2.57,6.12,356.9,2.13,-0.12020752849235035
2026-08-24 18:56:00+00:00,-0.13599999999860302,2.56,6.1,357.9,2.21,-0.16712082312882384
2026-08-24 18:57:00+00:00,0.17699999999604188,3.26,6.3,357.7,2.35,0.13398937306639844
2026-08-24 18:58:00+00:00,-0.023000000001047738,2.59,6.03,383.06,4.49,-0.13230399000601142
2026-08-24 18:59:00+00:00,0.0900000000037835,3.34,6.4,379.34,4.36,-0.031159398202273786
2026-08-24 19:00:00+00:00,-0.018000000003667083,3.59,5.88,375.5,3.73,-0.08909113342715738
2026-08-24 19:01:00+00:00,0.16500000000087311,3.48,5.93,358.4,2.07,0.14740097754124093
2026-08-24 19:02:00+00:00,-0.008000000001629815,2.94,6.12,357.5,2.05,-0.037243401287913244
2026-08-24 19:03:00+00:00,0.05200000000331784,1.75,6.57,376.2,3.22,-0.06862434161573917
2026-08-24 19:04:00+00:00,-0.006000000001222361,2.6,6.03,359.8,2.14,-0.03692081992187511
2026-08-24 19:05:00+00:00,-0.05700000000069849,3.1,6.05,379.21,3.38,-0.14829364106030685
2026-08-24 19:06:00+00:00,-0.09799999999813735,2.78,6.31,373.42,3.92,-0.19582476177676558
2026-08-24 19:07:00+00:00,-0.0639999999984866,2.4,6.47,356.6,2.1,-0.11607145854833603
2026-08-24 19:08:00+00:00,0.04099999999743886,2.51,6.52,370.96,3.64,-0.06310427865264717
2026-08-24 19:09:00+00:00,-0.029999999998835847,2.67,6.49,352.9,2.03,-0.07230363860520955
2026-08-24 19:10:00+00:00,-0.004000000000814907,4.48,5.73,373.41,3.99,-0.058834912473610876
2026-08-24 19:11:00+00:00,0.15899999999965075,4.24,5.72,362.0,2.12,0.14756743933999278
2026-08-24 19:12:00+00:00,0.031000000002677552,3.46,5.63,369.5,2.37,0.0016909389945237337
2026-08-24 19:13:00+00:00,0.01999999999679858,2.83,5.69,373.69,3.84,-0.036393229817919134
2026-08-24 19:14:00+00:00,0.11600000000180444,2.83,5.73,368.86,2.78,0.07715394658250906
2026-08-24 19:15:00+00:00,0.13700000000244472,2.15,6.4,362.26,3.29,0.06558776119590594
2026-08-24 19:16:00+00:00,0.08999999999650754,2.25,6.12,365.2,2.05,0.03830073489493124
2026-08-24 19:17:00+00:00,0.008999999998195563,3.24,7.04,361.3,1.63,-0.08819462367030736
2026-08-24 19:18:00+00:00,0.016999999999825377,3.29,7.08,361.5,1.42,-0.08181613085579957
2026-08-24 19:19:00+00:00,0.0319999999992433,3.06,6.47,357.3,1.35,-0.014951394697522963
2026-08-24 19:20:00+00:00,-0.07799999999406282,2.61,6.47,357.6,1.31,-0.12670950659329916
2026-08-24 19:21:00+00:00,0.1529999999984284,2.71,6.78,379.36,5.85,-0.005644846635468076
2026-08-24 19:22:00+00:00,-0.043000000005122274,3.06,6.45,375.05,4.39,-0.15702012278651017
2026-08-24 19:23:00+00:00,0.10900000000401633,3.02,6.53,376.04,4.5,-0.013883738180362037
2026-08-24 19:24:00+00:00,-0.012000000002444722,2.72,6.94,355.2,1.4,-0.08605153011222706
2026-08-24 19:25:00+00:00,-0.11499999999796273,1.88,6.37,375.38,4.56,-0.22895946920049712
2026-08-24 19:26:00+00:00,0.20100000000093132,1.74,6.43,374.32,2.73,0.09811678803881359
2026-08-24 19:27:00+00:00,-0.0930000000007567,1.52,6.46,357.2,2.33,-0.15000556262670192
2026-08-24 19:28:00+00:00,-0.08499999999912689,1.02,6.44,384.45,5.82,-0.23892541821084418
2026-08-24 19:29:00+00:00,0.10699999999633292,1.13,6.39,359.9,2.76,0.043425487852076616
2026-08-24 19:30:00+00:00,0.06599999999889405,0.62,6.29,359.2,3.03,0.0077198564105014425
2026-08-24 19:31:00+00:00,0.14200000000710133,0.88,6.64,379.13,4.62,-0.003186243909104186
2026-08-24 19:32:00+00:00,0.15899999999965075,0.46,6.65,382.1,5.45,-0.0016717357444175074
2026-08-24 19:33:00+00:00,0.14699999999720603,0.75,6.65,357.6,2.34,0.07404051498172635
2026-08-24 19:34:00+00:00,0.14499999999679858,0.8,6.64,369.34,3.64,0.032511139845431386
2026-08-24 19:35:00+00:00,0.010000000002037268,0.38,6.67,373.83,4.26,-0.1219207875931545
2026-08-24 19:36:00+00:00,0.27300000000104774,0.87,6.5,377.1,4.81,0.14125813471627693
2026-08-24 19:37:00+00:00,0.30200000000331784,0.59,6.51,359.6,2.59,0.23089613330910153
2026-08-24 19:38:00+00:00,0.2139999999999418,1.14,6.69,360.8,2.76,0.1279864589335707
2026-08-24 19:39:00+00:00,-0.18800000000192085,0.68,6.09,367.36,3.39,-0.2570209223788286
2026-08-24 19:40:00+00:00,-0.34799999999813735,1.61,6.62,368.55,4.44,-0.4603479954113443
2026-08-24 19:41:00+00:00,0.2989999999990687,1.59,6.75,362.1,2.62,0.20770220497963388
2026-08-24 19:42:00+00:00,0.17699999999604188,0.16,6.13,360.2,2.6,0.12845900212966876
2026-08-24 19:43:00+00:00,0.09100000000034925,0.07,6.13,372.06,4.56,-0.0030024939229967296
2026-08-24 19:44:00+00:00,0.2190000000045984,1.28,6.4,361.7,2.92,0.14925513790901188
2026-08-24 19:45:00+00:00,0.011999999995168764,0.53,6.2,367.67,5.29,-0.07874126079832924
2026-08-24 19:46:00+00:00,0.3190000000031432,1.1,6.51,359.3,2.99,0.24733182977608326
2026-08-24 19:47:00+00:00,0.0639999999984866,0.83,6.11,364.8,2.82,0.004827308935393369
2026-08-24 19:48:00+00:00,-0.0010000000038417056,0.93,6.6,361.2,2.89,-0.08353654727377083
2026-08-24 19:49:00+00:00,0.17000000000552973,0.76,6.69,363.9,3.0,0.07300779848729583
2026-08-24 19:50:00+00:00,0.027999999998428393,1.32,6.54,362.1,2.99,-0.05254971727965199
2026-08-24 19:51:00+00:00,0.17100000000209548,0.67,6.36,359.3,2.88,0.10894467949729064
2026-08-24 19:52:00+00:00,0.11999999999534339,0.84,6.32,369.72,4.64,0.02109822174329945
2026-08-24 19:53:00+00:00,0.260999999998603,2.49,6.47,370.63,4.49,0.1551943486232401
2026-08-24 19:54:00+00:00,0.013000000006286427,1.97,6.36,362.6,2.33,-0.05050697153294234
2026-08-24 19:55:00+00:00,0.0959999999977299,2.19,6.83,359.5,2.77,0.00690423235810364
2026-08-24 19:56:00+00:00,0.23900000000139698,1.87,7.01,373.83,4.88,0.0841417976294414
2026-08-24 19:57:00+00:00,0.011999999995168764,1.15,6.24,361.7,2.76,-0.04629572969934038
2026-08-24 19:58:00+00:00,-0.1879999999946449,1.86,7.04,359.7,2.83,-0.29299265459117685
2026-08-24 19:59:00+00:00,0.09500000000116415,1.14,6.13,361.8,2.71,0.04411151973232172
2026-08-24 20:00:00+00:00,0.24799999999959255,1.0,6.16,362.3,2.89,0.19214277734222945
2026-08-24 20:01:00+00:00,0.2489999999961583,1.17,6.24,360.4,2.88,0.19340213880781998
2026-08-24 20:02:00+00:00,0.4499999999970896,1.07,6.17,359.2,3.08,0.40063275144749216
2026-08-24 20:03:00+00:00,-0.06199999999807915,1.84,6.85,357.3,2.93,-0.14862199397877113
2026-08-24 20:04:00+00:00,0.005000000004656613,1.67,6.61,359.3,2.86,-0.07089567553885222
2026-08-24 20:05:00+00:00,0.0,1.43,6.58,358.2,2.92,-0.07202372757373388
2026-08-24 20:06:00+00:00,0.1669999999940046,1.24,6.53,360.3,2.28,0.09661180416853811
2026-08-24 20:07:00+00:00,0.2910000000047148,1.36,6.34,357.5,2.71,0.23815483069946827
2026-08-24 20:08:00+00:00,0.1919999999954598,1.32,6.41,358.9,2.39,0.13283534954520212
2026-08-24 20:09:00+00:00,0.20700000000215368,1.01,6.2,359.6,2.89,0.15570624163068367
2026-08-24 20:10:00+00:00,0.05200000000331784,1.93,6.77,369.96,3.32,-0.06553137670182158
2026-08-24 20:11:00+00:00,-0.10200000000622822,0.68,6.17,357.0,3.41,-0.14883991831439414
2026-08-24 20:12:00+00:00,-0.07399999999324791,1.12,6.44,358.5,3.39,-0.14155859395193773
2026-08-24 20:13:00+00:00,0.16499999999359716,0.5,6.11,357.6,3.46,0.11973149140258549
2026-08-24 20:14:00+00:00,0.19800000000395812,0.72,6.01,358.2,3.61,0.1573833168626343
2026-08-24 20:15:00+00:00,0.2180000000007567,0.43,5.99,390.79,7.43,0.06449741132435755
2026-08-24 20:16:00+00:00,0.30099999999947613,1.9,6.38,358.6,3.59,0.23794283562699262
2026-08-24 20:17:00+00:00,-0.14600000000064028,1.56,6.39,358.1,3.62,-0.20952951924554464
2026-08-24 20:18:00+00:00,0.29099999999743886,1.45,6.48,358.5,3.65,0.21987466556156393
2026-08-24 20:19:00+00:00,0.5970000000015716,0.9,6.33,364.52,5.52,0.5054029720403879
2026-08-24 20:20:00+00:00,0.28900000000430737,0.45,6.04,358.2,3.45,0.2467423889815878
2026-08-24 20:21:00+00:00,0.27199999999720603,0.81,6.12,353.44,2.37,0.2455522937166079
2026-08-24 20:22:00+00:00,0.39699999999720603,1.14,6.32,351.8,1.64,0.36750431169496667
2026-08-24 20:23:00+00:00,0.260999999998603,-0.17,5.99,357.5,1.4,0.23641783213172402
2026-08-24 20:24:00+00:00,0.33000000000174623,1.39,6.66,359.1,1.51,0.25985302404577476
2026-08-24 20:25:00+00:00,0.32400000000052387,-1.57,5.86,362.24,5.08,0.26619455930682623
2026-08-24 20:26:00+00:00,0.29200000000128057,2.41,7.13,362.75,4.92,0.1599124043589749
2026-08-24 20:27:00+00:00,0.22699999999895226,2.54,7.34,355.0,1.45,0.1258936372421881
2026-08-24 20:28:00+00:00,0.08699999999953434,1.99,6.58,358.6,1.42,0.02580444499685043
2026-08-24 20:29:00+00:00,-0.004000000000814907,1.99,6.58,358.6,1.42,-0.06519555500349881
2026-08-24 20:30:00+00:00,0.46700000000419095,2.36,6.45,358.2,1.51,0.41595885732438354
2026-08-24 20:31:00+00:00,0.760999999998603,2.18,6.54,354.8,1.34,0.7137017338435823
2026-08-24 20:32:00+00:00,0.4400000000023283,2.95,7.15,358.4,1.6,0.342606797075268
2026-08-24 20:33:00+00:00,0.3349999999991269,3.28,7.25,356.7,1.41,0.2376763780315317
2026-08-24 20:34:00+00:00,0.47999999999592546,2.55,6.25,355.3,1.39,0.4514288906685625
2026-08-24 20:35:00+00:00,0.5030000000042492,1.37,6.96,357.4,1.38,0.4181738221647995
2026-08-24 20:36:00+00:00,0.4349999999976717,2.46,6.26,372.68,5.59,0.3300822806901198
2026-08-24 20:37:00+00:00,0.040000000000873115,2.74,7.04,377.37,6.63,-0.136023653303726
2026-08-24 20:38:00+00:00,0.02599999999802094,2.49,6.14,377.51,7.34,-0.09579906586994645
2026-08-24 20:39:00+00:00,0.046999999998661224,2.59,6.37,375.84,7.11,-0.08385744453631133
2026-08-24 20:40:00+00:00,0.17399999999906868,2.52,6.28,357.8,1.44,0.136318072886846
2026-08-24 20:41:00+00:00,0.3000000000029104,1.99,6.97,358.9,1.45,0.21171441887735248
2026-08-24 20:42:00+00:00,0.7779999999984284,2.23,6.2,357.3,1.51,0.7457252448238046
2026-08-24 20:43:00+00:00,0.8689999999987776,2.15,6.56,355.3,1.37,0.8187393809958691
2026-08-24 20:44:00+00:00,0.669000000001688,2.1,6.57,373.86,6.11,0.5356206121401036
2026-08-24 20:45:00+00:00,0.5990000000019791,2.01,6.57,365.75,2.84,0.5096227651219088
2026-08-24 20:46:00+00:00,0.38799999999901047,1.83,7.02,356.2,1.99,0.29941298933045724
2026-08-24 20:47:00+00:00,0.4749999999985448,1.91,7.17,356.4,1.62,0.37862262145678083
2026-08-24 20:48:00+00:00,0.20600000000558794,2.29,6.16,356.2,1.93,0.17660123936401012
2026-08-24 20:49:00+00:00,0.09699999999429565,1.07,7.04,373.4,7.81,-0.08114851638996659
2026-08-24 20:50:00+00:00,0.27700000000186265,1.06,6.91,372.3,5.17,0.1286926210874201
2026-08-24 20:51:00+00:00,0.27700000000186265,1.17,7.02,360.2,2.46,0.17267449487369657
2026-08-24 20:52:00+00:00,0.15099999999802094,0.4,6.1,359.8,2.38,0.10771102616507025
2026-08-24 20:53:00+00:00,0.34900000000197906,1.44,6.75,376.83,6.23,0.19301313638954473
2026-08-24 20:54:00+00:00,0.2679999999963911,0.73,6.54,381.16,6.08,0.11358307353230507
2026-08-24 20:55:00+00:00,0.28900000000430737,2.13,6.62,379.46,4.95,0.14541585386505873
2026-08-24 20:56:00+00:00,0.1879999999946449,1.28,6.38,357.3,1.7,0.1397716913128359
2026-08-24 20:57:00+00:00,-0.06099999999423744,-0.36,6.78,359.7,1.85,-0.1479189780340447
2026-08-24 20:58:00+00:00,-0.13200000000506407,1.12,6.55,360.2,1.88,-0.20102432898944417
2026-08-24 20:59:00+00:00,0.11100000000442378,1.34,6.73,382.62,7.1,-0.06539704308737085
2026-08-24 21:00:00+00:00,0.1349999999947613,1.5,6.61,357.2,1.87,0.07108589139647677
2026-08-24 21:01:00+00:00,0.3510000000023865,-0.45,6.49,379.53,6.98,0.19482940986406933
2026-08-24 21:02:00+00:00,0.29800000000250293,0.41,6.04,349.2,3.96,0.2761467176449962
2026-08-24 21:03:00+00:00,0.3499999999985448,0.32,5.91,375.41,5.53,0.25574753659707083
2026-08-24 21:04:00+00:00,0.31999999999970896,-1.4,6.4,362.94,2.07,0.24547072365312372
2026-08-24 21:05:00+00:00,0.20700000000215368,-0.91,6.48,383.05,8.98,0.027020655621762035
2026-08-24 21:06:00+00:00,0.1500000000014552,-1.12,6.59,357.6,3.73,0.06632647965782489
2026-08-24 21:07:00+00:00,0.2729999999937718,-0.77,6.01,355.3,3.93,0.23383479099268298
2026-08-24 21:08:00+00:00,0.19900000000052387,-2.03,6.71,378.55,6.86,0.027233157467229846
2026-08-24 21:09:00+00:00,0.18100000000413274,-2.18,6.78,352.1,3.82,0.09578277017337244
2026-08-24 21:10:00+00:00,0.216999999996915,-0.96,6.14,384.48,8.04,0.0622956132269305
2026-08-24 21:11:00+00:00,0.010999999998603016,-1.98,7.21,352.1,3.43,-0.09973165323778252
2026-08-24 21:12:00+00:00,0.040000000000873115,-2.37,7.24,384.79,8.26,-0.1944794408649466
2026-08-24 21:13:00+00:00,0.14100000000325963,-2.86,7.17,389.49,8.9,-0.10711464049722688
2026-08-24 21:14:00+00:00,0.21199999999953434,-1.1,6.08,387.41,8.6,0.04923071006308313
2026-08-24 21:15:00+00:00,0.34399999999732245,-1.3,6.13,352.2,3.58,0.3060544304085235
2026-08-24 21:16:00+00:00,0.5310000000026776,-1.81,6.33,354.2,3.4,0.4741835232567214
2026-08-24 21:17:00+00:00,0.4459999999962747,-1.97,6.31,349.9,3.42,0.40142874250877475
2026-08-24 21:18:00+00:00,0.364000000001397,-4.0,7.2,350.8,3.43,0.25187343520955396
2026-08-24 21:19:00+00:00,0.27300000000104774,-1.39,6.24,386.41,6.71,0.11446255062082347
2026-08-24 21:20:00+00:00,0.29499999999825377,-3.22,6.99,371.0,6.0,0.1273519569936756
2026-08-24 21:21:00+00:00,0.19700000000011642,-1.78,6.0,355.7,3.61,0.1568779265715926
2026-08-24 21:22:00+00:00,0.22100000000500586,-3.98,7.17,383.17,6.82,0.0010637864349648807
2026-08-24 21:23:00+00:00,0.17099999999481952,-1.83,5.95,369.9,3.11,0.09961364133793287
2026-08-24 21:24:00+00:00,0.11100000000442378,-3.94,7.26,358.2,3.55,-0.025567365200942965
2026-08-24 21:25:00+00:00,-0.16900000000168802,-4.79,7.24,358.7,3.44,-0.30713473732819185
2026-08-24 21:26:00+00:00,-0.05700000000069849,-2.58,5.84,385.65,7.11,-0.19278161934600277
2026-08-24 21:27:00+00:00,0.07699999999749707,-2.28,5.79,381.59,7.98,-0.04978222182382466
2026-08-24 21:28:00+00:00,0.005000000004656613,-3.62,7.24,356.0,3.64,-0.12409891686123534
2026-08-24 21:29:00+00:00,0.07099999999627471,-3.45,7.54,357.5,3.8,-0.08280720400955491
2026-08-24 21:30:00+00:00,0.16500000000087311,-3.29,8.04,353.5,4.13,-0.013403134379798537
2026-08-24 21:31:00+00:00,0.19600000000355067,-3.47,8.06,355.2,4.06,0.01170930746721388
2026-08-24 21:32:00+00:00,0.25,-1.93,5.61,375.49,7.12,0.15844708473388175
2026-08-24 21:33:00+00:00,0.5009999999965657,-2.63,5.69,384.52,12.13,0.34345307963563887
2026-08-24 21:34:00+00:00,0.43800000000192085,-2.87,5.72,356.4,3.86,0.4100195585714846
2026-08-24 21:35:00+00:00,0.41300000000046566,-2.99,8.23,365.0,4.63,0.1885447418155022
2026-08-24 21:36:00+00:00,0.34100000000034925,-3.0,8.25,363.1,4.56,0.1207378459898154
2026-08-24 21:37:00+00:00,0.3600000000005821,-2.85,6.7,377.9,9.45,0.17049932028079173
2026-08-24 21:38:00+00:00,0.2679999999963911,-2.46,8.42,366.1,4.78,0.02831673621100303
2026-08-24 21:39:00+00:00,0.14199999999982538,-3.48,8.38,369.1,5.16,-0.10844079798445422
2026-08-24 21:40:00+00:00,0.01600000000325963,-4.66,8.67,368.4,4.43,-0.2501561841039267
2026-08-24 21:41:00+00:00,0.11699999999837019,-1.26,6.9,367.6,4.34,-0.018710235818724164
2026-08-24 21:42:00+00:00,-0.22600000000238651,-1.83,8.02,368.9,4.74,-0.44440832879966075
2026-08-24 21:43:00+00:00,-0.6849999999976717,-1.87,6.87,364.8,3.38,-0.8062658807255741
2026-08-24 21:44:00+00:00,0.17599999999947613,-1.87,7.04,364.4,3.81,0.041463151338177406
2026-08-24 21:45:00+00:00,0.2649999999994179,-2.2,7.02,382.66,8.21,0.051733250597619324
2026-08-24 21:46:00+00:00,0.24799999999959255,-2.54,8.52,365.2,3.51,0.01258664400744297
2026-08-24 21:47:00+00:00,0.5250000000014552,-2.38,7.13,371.11,4.56,0.3599448919195254
2026-08-24 21:48:00+00:00,-0.1929999999993015,-2.49,7.08,362.6,3.32,-0.3237186873011615
2026-08-24 21:49:00+00:00,-0.12000000000261934,-2.36,8.75,364.6,3.25,-0.366902991989292
2026-08-24 21:50:00+00:00,-0.059999999997671694,-2.92,8.92,364.9,3.16,-0.3199860407638769
2026-08-24 21:51:00+00:00,-0.3220000000001164,-0.75,8.98,365.6,3.33,-0.583095730525679
2026-08-24 21:52:00+00:00,-0.20700000000215368,-2.05,7.07,363.8,3.22,-0.33835827875987534
2026-08-24 21:53:00+00:00,0.5140000000028522,-0.44,9.17,364.1,3.0,0.2473331710185016
2026-08-24 21:54:00+00:00,0.3059999999968568,-1.42,7.08,365.1,2.99,0.17381624510183027
2026-08-24 21:55:00+00:00,-0.021999999997206032,-0.23,9.3,376.78,7.19,-0.359594683682474
2026-08-24 21:56:00+00:00,-0.19800000000395812,-2.79,7.27,367.4,2.96,-0.3525800936366601
2026-08-24 21:57:00+00:00,-0.32599999999365536,-3.09,7.45,378.96,6.19,-0.5466265141500637
